2019,12,27,4,14,6,45,yokado,A10,0:00:45
2019,12,27,4,14,48,10,yokado,A11,0:02:10
2019,12,27,4,15,28,37,yokado,A12,0:02:37
2019,12,27,4,16,19,7,yokado,A13,0:03:07
2020,1,6,0,8,9,22,yokado,A1,0:03:22
2020,1,6,0,8,48,3,yokado,A2,0:02:03
2020,1,6,0,10,46,44,yokado,A5,0:00:44
2020,1,6,0,12,7,6,yokado,A7,0:01:06
2020,1,6,0,12,46,35,yokado,A8,0:00:35
2020,1,6,0,14,49,56,yokado,A11,0:03:56
2020,1,6,0,15,27,27,yokado,A12,0:01:27
2020,1,6,0,16,20,10,yokado,A13,0:04:10
2020,1,7,1,8,10,45,yokado,A1,0:04:45
2020,1,7,1,8,46,41,yokado,A2,0:00:41
2020,1,7,1,9,27,45,yokado,A3,0:01:45
2020,1,7,1,10,7,35,yokado,A4,0:01:35
2020,1,7,1,10,48,8,yokado,A5,0:02:08
2020,1,7,1,11,26,38,yokado,A6,0:00:38
2020,1,7,1,12,8,4,yokado,A7,0:02:04
2020,1,7,1,12,46,55,yokado,A8,0:00:55
2020,1,7,1,13,30,46,yokado,A9,0:04:46
2020,1,7,1,14,8,15,yokado,A10,0:02:15
2020,1,7,1,14,48,22,yokado,A11,0:02:22
2020,1,7,1,15,26,47,yokado,A12,0:00:47
2020,1,7,1,16,20,31,yokado,A13,0:04:31
2020,1,8,2,8,13,13,yokado,A1,0:07:13
2020,1,8,2,8,47,27,yokado,A2,0:01:27
2020,1,8,2,9,30,41,yokado,A3,0:04:41
2020,1,8,2,10,11,28,yokado,A4,0:05:28
2020,1,8,2,10,51,49,yokado,A5,0:05:49
2020,1,8,2,11,30,30,yokado,A6,0:04:30
2020,1,8,2,12,7,12,yokado,A7,0:01:12
2020,1,8,2,12,46,59,yokado,A8,0:00:59
2020,1,8,2,13,28,31,yokado,A9,0:02:31
2020,1,8,2,14,7,1,yokado,A10,0:01:01
2020,1,8,2,14,49,36,yokado,A11,0:03:36
2020,1,8,2,15,27,18,yokado,A12,0:01:18
2020,1,8,2,16,19,1,yokado,A13,0:03:01
2020,1,9,3,8,10,50,yokado,A1,0:04:50
2020,1,9,3,8,47,50,yokado,A2,0:01:50
2020,1,9,3,9,29,5,yokado,A3,0:03:05
2020,1,9,3,10,7,52,yokado,A4,0:01:52
2020,1,9,3,10,50,15,yokado,A5,0:04:15
2020,1,9,3,11,27,26,yokado,A6,0:01:26
2020,1,9,3,12,8,37,yokado,A7,0:02:37
2020,1,9,3,12,47,29,yokado,A8,0:01:29
2020,1,9,3,13,29,50,yokado,A9,0:03:50
2020,1,9,3,14,8,2,yokado,A10,0:02:02
2020,1,9,3,14,52,21,yokado,A11,0:06:21
2020,1,9,3,15,27,38,yokado,A12,0:01:38
2020,1,9,3,16,18,17,yokado,A13,0:02:17
2020,1,10,4,8,8,41,yokado,A1,0:02:41
2020,1,10,4,8,47,38,yokado,A2,0:01:38
2020,1,10,4,9,30,19,yokado,A3,0:04:19
2020,1,10,4,10,7,28,yokado,A4,0:01:28
2020,1,10,4,10,48,0,yokado,A5,0:02:00
2020,1,10,4,11,28,47,yokado,A6,0:02:47
2020,1,10,4,12,7,48,yokado,A7,0:01:48
2020,1,10,4,12,48,0,yokado,A8,0:02:00
2020,1,10,4,13,31,3,yokado,A9,0:05:03
2020,1,10,4,14,9,39,yokado,A10,0:03:39
2020,1,10,4,14,50,28,yokado,A11,0:04:28
2020,1,10,4,15,28,30,yokado,A12,0:02:30
2020,1,10,4,16,17,23,yokado,A13,0:01:23
2020,1,14,1,8,16,20,yokado,A1,0:10:20
2020,1,14,1,8,49,24,yokado,A2,0:03:24
2020,1,14,1,9,28,26,yokado,A3,0:02:26
2020,1,14,1,10,9,38,yokado,A4,0:03:38
2020,1,14,1,10,49,12,yokado,A5,0:03:12
2020,1,14,1,11,27,43,yokado,A6,0:01:43
2020,1,14,1,12,9,3,yokado,A7,0:03:03
2020,1,14,1,12,49,21,yokado,A8,0:03:21
2020,1,14,1,13,28,16,yokado,A9,0:02:16
2020,1,14,1,14,6,35,yokado,A10,0:00:35
2020,1,14,1,14,51,4,yokado,A11,0:05:04
2020,1,14,1,15,36,4,yokado,A12,0:10:04
2020,1,14,1,16,21,37,yokado,A13,0:05:37
2020,1,15,2,8,16,4,yokado,A1,0:10:04
2020,1,15,2,8,48,16,yokado,A2,0:02:16
2020,1,15,2,9,28,54,yokado,A3,0:02:54
2020,1,15,2,10,8,29,yokado,A4,0:02:29
2020,1,15,2,10,51,17,yokado,A5,0:05:17
2020,1,15,2,11,27,11,yokado,A6,0:01:11
2020,1,15,2,12,8,2,yokado,A7,0:02:02
2020,1,15,2,12,48,51,yokado,A8,0:02:51
2020,1,15,2,13,28,24,yokado,A9,0:02:24
2020,1,15,2,14,7,10,yokado,A10,0:01:10
2020,1,15,2,14,47,46,yokado,A11,0:01:46
2020,1,15,2,15,28,12,yokado,A12,0:02:12
2020,1,15,2,16,17,59,yokado,A13,0:01:59
2020,1,16,3,8,12,57,yokado,A1,0:06:57
2020,1,16,3,8,48,56,yokado,A2,0:02:56
2020,1,16,3,9,29,7,yokado,A3,0:03:07
2020,1,16,3,10,11,16,yokado,A4,0:05:16
2020,1,16,3,10,49,8,yokado,A5,0:03:08
2020,1,16,3,11,30,10,yokado,A6,0:04:10
2020,1,16,3,12,7,49,yokado,A7,0:01:49
2020,1,16,3,12,48,41,yokado,A8,0:02:41
2020,1,16,3,13,25,38,yokado,A9,"-1 day, 23:59:38"
2020,1,16,3,14,7,24,yokado,A10,0:01:24
2020,1,16,3,14,48,45,yokado,A11,0:02:45
2020,1,16,3,15,27,52,yokado,A12,0:01:52
2020,1,16,3,16,20,40,yokado,A13,0:04:40
2020,1,17,4,8,10,55,yokado,A1,0:04:55
2020,1,17,4,8,49,26,yokado,A2,0:03:26
2020,1,17,4,10,10,53,yokado,A4,0:04:53
2020,1,17,4,10,50,28,yokado,A5,0:04:28
2020,1,17,4,11,30,12,yokado,A6,0:04:12
2020,1,17,4,12,8,15,yokado,A7,0:02:15
2020,1,17,4,12,48,50,yokado,A8,0:02:50
2020,1,17,4,13,29,15,yokado,A9,0:03:15
2020,1,17,4,14,51,32,yokado,A11,0:05:32
2020,1,17,4,15,28,50,yokado,A12,0:02:50
2020,1,17,4,16,22,13,yokado,A13,0:06:13
2020,1,20,0,8,10,18,yokado,A1,0:04:18
2020,1,20,0,8,47,44,yokado,A2,0:01:44
2020,1,20,0,9,28,24,yokado,A3,0:02:24
2020,1,20,0,10,8,48,yokado,A4,0:02:48
2020,1,20,0,10,46,49,yokado,A5,0:00:49
2020,1,20,0,11,27,22,yokado,A6,0:01:22
2020,1,20,0,12,8,8,yokado,A7,0:02:08
2020,1,20,0,12,45,9,yokado,A8,"-1 day, 23:59:09"
2020,1,20,0,13,29,20,yokado,A9,0:03:20
2020,1,20,0,14,7,33,yokado,A10,0:01:33
2020,1,20,0,14,49,11,yokado,A11,0:03:11
2020,1,20,0,15,26,56,yokado,A12,0:00:56
2020,1,21,1,8,13,9,yokado,A1,0:07:09
2020,1,21,1,8,48,41,yokado,A2,0:02:41
2020,1,21,1,9,29,19,yokado,A3,0:03:19
2020,1,21,1,10,7,31,yokado,A4,0:01:31
2020,1,22,2,10,7,50,yokado,A4,0:01:50
2020,1,22,2,10,47,35,yokado,A5,0:01:35
2020,1,22,2,11,27,38,yokado,A6,0:01:38
2020,1,22,2,12,6,15,yokado,A7,0:00:15
2020,1,22,2,12,47,28,yokado,A8,0:01:28
2020,1,22,2,13,29,30,yokado,A9,0:03:30
2020,1,22,2,14,8,27,yokado,A10,0:02:27
2020,1,22,2,14,48,8,yokado,A11,0:02:08
2020,1,22,2,15,27,9,yokado,A12,0:01:09
2020,1,22,2,16,18,37,yokado,A13,0:02:37
2020,1,23,3,11,27,6,yokado,A6,0:01:06
2020,1,23,3,12,7,44,yokado,A7,0:01:44
2020,1,23,3,13,29,26,yokado,A9,0:03:26
2020,1,23,3,14,8,47,yokado,A10,0:02:47
2020,1,23,3,14,47,6,yokado,A11,0:01:06
2020,1,23,3,15,27,18,yokado,A12,0:01:18
2020,1,23,3,16,16,13,yokado,A13,0:00:13
